code_postal,ville,adresse,lat,long,lots_habitation,score_immeuble
69530,Brignais,28 che de la tuilerie 69530 Brignais,45.669133,4.74936,28,0.57
68160,Sainte-Croix-aux-Mines,25 che du petit rombach 68160 Sainte-Croix-aux-Mines,48.264183,7.202568,28,0.86
26200,Montélimar,1 che des charmettes 26200 Montélimar,44.554384,4.740579,28,0.68
29950,Bénodet,10-12 av de la mer 29950 Bénodet,47.872892,-4.104616,28,0.79
93160,Noisy-le-Grand,2 all des norottes 93160 Noisy-le-Grand,48.848016,2.550829,28,0.79
94160,ST MANDE,11 r du lac 94160 ST MANDE,48.841439,2.418824,28,0.5
73100,non connu,LIEU DIT  LES PLANTEES 73100 GRESY SUR AIX,45.721982,5.930244,28,0.86
79000,Niort,30 r basse 79000 Niort,46.326283,-0.462389,28,0.54
77090,Collégien,4 imp de croissy 77090 Collégien,48.836831,2.671337,28,0.89
55100,VERDUN,53 Quai de Londres 55100 Verdun,49.160984,5.385673,28,0.71
68400,Riedisheim,25A r castelnau 68400 Riedisheim,47.743503,7.358709,28,0.54
57310,Bertrange,11 r lavandieres 57310 Bertrange,49.315213,6.192592,28,0.79
88200,Remiremont,1 r du canton 88200 Remiremont,48.018934,6.588867,28,0.75
50400,GRANVILLE,"r de la fonderie, 50400 Granville",48.869436,-1.821828,28,0.86
92220,Bagneux,11 Rue de la Mégisserie 92220 Bagneux,48.800706,2.321154,28,0.86
74150,Rumilly,1 pas du chateau 74150 Rumilly,45.868596,5.942452,28,0.61
64210,non connu,RUE ERRETEGIA 64210 BIDART,43.4406892313947,-1.59011592324029,28,0.79
59850,Nieppe,178 r du docteur henri vanuxeem 59850 Nieppe,50.70304,2.836573,28,0.57
50100,Cherbourg-en-Cotentin,45 r de l'alma 50100 Cherbourg-en-Cotentin,49.635855,-1.627014,28,0.82
38320,Eybens,1 sq buffon 38320 Eybens,45.145871,5.742121,28,0.89
68000,COLMAR,10 r isenmann 68000 COLMAR,48.077655,7.341824,28,0.64
13610,LE PUY STE REPARADE,"av de la republique, 13610 Le Puy-Sainte-Réparade",43.666931,5.427541,28,0.64
43770,Chadrac,53 av des champs elysees 43770 Chadrac,45.051,3.896291,27,0.78
76000,ROUEN,52 r victor hugo 76000 ROUEN,49.440391,1.101008,27,0.59
25130,Villers-le-Lac,11 r hippolyte parrenin 25130 Villers-le-Lac,47.059933,6.669241,27,0.89
68300,Saint-Louis,1 r du marechal gallieni 68300 Saint-Louis,47.613441,7.532124,27,0.74
29000,Quimper,58 r de la terre noire 29000 Quimper,47.997457,-4.124166,27,0.89
92700,COLOMBES,38 Rue du Maréchal Joffre 92700 COLOMBES,48.921862,2.25571,27,0.56
66330,CABESTANY,38 av de provence 66330 CABESTANY,42.680776,2.943769,27,0.59
75018,Paris,141 r de clignancourt 75018 Paris,48.895003,2.349306,27,0.63
59118,WAMBRECHIES,"r du general leclerc, 59118 Wambrechies",50.684585,3.045947,27,0.59
67200,Strasbourg,13 r de la charmille 67200 Strasbourg,48.580836,7.718822,27,0.78
94300,Vincennes,25 r mirabeau 94300 Vincennes,48.852038,2.437099,27,0.7
91400,ORSAY,2 r andre maginot 91400 Orsay,48.696188,2.184871,27,0.85
68180,Horbourg-Wihr,17-19 r des pommiers 68180 Horbourg-Wihr,48.085494,7.413315,27,0.78
78110,LE VESINET,29 Rue Alphonse Pallu 78110 Le Vésinet,48.89316,2.135705,27,0.78
67201,Eckbolsheim,61 r de la chenaie 67201 Eckbolsheim,48.583039,7.68294,27,0.81
75016,PARIS,72 r de l'assomption 75016 PARIS,48.855071,2.268187,27,0.56
14360,TROUVILLE SUR MER,"r de l'ancien parc aux huitres, 14360 Trouville-sur-Mer",49.360655,0.086828,27,0.78
73000,CHAMBERY,68 r paul bert 73000 CHAMBERY,45.56656,5.91695,27,0.63
59800,LILLE,17 Boulevard de la Liberté 59800 Lille,50.636875,3.052931,27,0.7
60200,Compiègne,11 sq valmy 60200 Compiègne,49.401139,2.822828,27,0.67
20213,Penta-di-Casinca,1011 res la fontaine au jasmin 20213 Penta-di-Casinca,42.445101,9.509251,27,0.59
94250,GENTILLY,20 Rue Auguste Blanqui 94250 Gentilly,48.815054,2.340732,27,0.78
14460,COLOMBELLES,1 Rue de la Solidarité 14460 COLOMBELLES,49.205632,-0.297341,27,0.67
69150,Décines-Charpieu,25 r prainet 69150 Décines-Charpieu,45.764829,4.971201,27,0.89
